web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/1458,ESPOIR 33,"L’association Espoir 33 a pour but d’accueillir et d’accompagner des personnes en situation de handicap psychique avec ou sans handicap associé.
Elle intervient notamment par la promotion de projets innovants, portant sur la création et la gestion d’établissements et de services dédiés à cette cause.",16 Cours Gambetta                                                                                                ,33150,05 56 40 43 35,null,http:/www.espoir33.fr,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/978,ANGELSTREE - PROGRAMME BROADWAY DANCE FACTORY,"Cette association a pour but de promouvoir la pratique de la comédie musicale en développant 2 valeurs principales : la bienveillance, par rapport à soi-même, par rapport à son corps, et par rapport aux autres. Et la collaboration entre personnes avec des compétences/pratiques/sexe/âges etc… différents",6 rue Ramonet                                                                                                ,33000,06 85 03 06 72,null,www.broadwaydancefactory.com,Culture
https://assos.bordeaux.fr/association/detail/557,ATELIER DES BEAUX ARTS SUP BORDEAUX - ADBA,Promotion et valorisation culturelle et éducationnelle des arts visuels. Education - Formation initiale et continue - Sensibilisation aux pratiques artistique en arts plastiques. Pour tout public,59 Cours de la Martinique                                                                                                ,33000,05 56 20 92 96,Pascale ROUX,null,Culture
https://assos.bordeaux.fr/association/detail/1075,CAHIERS D'ARCHIVES,"Aide et recherches généalogiques basées sur les archives, l'histoire, en s'appuyant sur les outils informatiques.","29, rue Famatina                                                                                                ",33200,06 11 87 60 57,null,www.cahiersdarchives.fr,Culture
https://assos.bordeaux.fr/association/detail/905,L'A. COSMOPOLITAINE,"L’A Cosmopolitaine est une association culturelle, éducative, lieu privilégié d’échanges, de rencontres, d’information et d’expression. Actuellement elle met en avant les traditions antillaises grâce à ses bénévoles : percussions gwo ka, soirée léwoz, chants, soirée chanté noël, danses quadrille et gwo ka, commémoration des abolitions de l'esclavage, cuisine interculturelle, bal gran Moun, atelier créatif,  ...", rue Bouthier                                 Tania SAINT-LEGER Présidente                                                                                                             ,33100,06 33 83 43 45,Tania SAINT-LEGER,www.lacosmopolitaine.fr,Culture
https://assos.bordeaux.fr/association/detail/1316,SOCIÉTÉ BORDELAISE D'AQUARELLE - SBA,"La promotion de l’aquarelle, notamment par le biais d’organisation d’événements, de manifestations, expositions",112 rue Mac Carthy                                 Résidence Poincare Appt 103                                                                                                             ,33200,06 71 24 92 24,Veronique Legros Sosa,null,Loisirs
https://assos.bordeaux.fr/association/detail/855,ASSOCIATION NATIONALE LE REFUGE - LE REFUGE,"L'ASSOCIATION LE REFUGE A POUR OBJET DE PREVENIR ET LUTTER CONTRE L'ISOLEMENT ET LE SUICIDE DES JEUNES LGBT, DE 18 A 25 ANS, VICTIMES D'HOMOPHOBIE OU DE TRANSPHOBIE ET EN SITUATION DE RUPTURE FAMILIALE. ELLE HEBERGE ET ACCOMPAGNE CES JEUNES VERS LEUR RECONSTRUCTION EMOTIONNELLE ET MATERIELLE.",35 RUE DES MENUTS                                                                                                ,33000,07 70 49 64 71,NICOLAS NOGUIER,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1018,CONSEIL POUR LA JUSTICE L'EGALITÉ ET LA PAIX,"Vivre Ensemble, Humanitaire, Citoyenneté, Culture, Vie Sociale, Vie Etudiante, etc.",17 rue Edouard Faure                                                                                                ,33000,03 88 84 49 30,Tuba Turkoglu,cojep.fr,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/640,UNION SPORTIVE LES CHARTRONS MAISON DE QUARTIER - U.S.C.,"Sports Loisirs et Culture- L'association dite « Union Sportive les Chartrons » fondée en 1908, a pour but de créer entre toutes les personnes membres du club, une association sportive et culturelle regroupant diverses sections et activités.
L'association est labellisée Maison de Quartier par la Ville de Bordeaux.
Elle propose une trentaine d'activités sportives, culturelles et d'animation sur Bordeaux Maritime.",5 rue Lucien FAURE                                 Maison de Quartier                                                                                                             ,33300,05 56 69 08 56,ERIC COT,www.uschartrons.com,Sport
https://assos.bordeaux.fr/association/detail/1807,L'ATELIER DU RIRE,"cette association a pour but d'améliorer le mieux être personnel et les relations humaines notamment en :
faisant connaitre la méthode du rire sans raison du docteur Madan Kataria afin d'apporter de la jois de vivre, de la bonne humeur et du bien être,
connectant les gens à travers le rire,
trouvant du bonheur à rendre les autres heureux et en apportant de l'amour inconditionnel.",26 rue Condillac                                 chez wigi                                                                                                             ,33000,06 07 72 42 33,null,clubrireetbienetre33.com,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/533,E-GRAINE NOUVELLE AQUITAINE - EGNA,Notre association d'éducation à la Citoyenneté Mondiale cherche à cultiver l'envie d'agir auprès de tou.te.s pour que chacun.e puisse être artisan.te d'un monde solidaire et responsable. Par la pédagogie active nous souhaitons développer l'esprit critique pour amener les citoyen.ne.s de tous âges à faire des choix de société en conscience.,3 rue de Tauzia                                                                                                ,33800,06 25 09 40 02,null,www.e-graine.org,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1726,SWALLOOWS,"Développer la philanthropie par des projets entrepreneuriaux et associatifs, par la mobilisation des citoyens et des institutions du territoire. 
Nous oeuvrons pour le développement de la philanthropie et la démocratisation du don en France. Rendre la philanthropie accessible à tous. Créer une motivation inédite de la philanthropie par de nouveaux outils numériques.",28 RUE CEREY                                                                                                ,33200,06 51 32 91 44,FABIEN LEMARCHAND,null,Economie
https://assos.bordeaux.fr/association/detail/1723,"ASSOCIATION JEUNESSE ET ENTREPRISES NOUVELLE-AQUITAINE, CLUB DE BORDEAUX - AJE","rapprocher les jeunes des entreprises et les entreprises des jeunes, avec le relais des enseignants et des parents d'élèves",18 avenue Louis Barthou                                                                                                ,33200,06 72 22 51 23,null,null,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/654,IDI INTERACTION D'IDÉES - IDI,"la mise en place de projets de pratiques artistiques contemporaines destinés à tous les publics, afin de promouvoir la création collective et multiculturelle.",245 boulevard Godard                                                                                                ,33110,06 63 90 93 55,null,www.idi-asso.org,Culture
https://assos.bordeaux.fr/association/detail/1080,OBJECTIF FIT,"Mise en place des solutions visant à lutter contre le surpoids et ses conséquences métaboliques, physiques, psychiques et sociales.",4 passage Sarget                                                                                                ,33000,06 17 96 59 88,Estelle Bourse,null,"Santé, bien-être"
